+0.0000000000000000, +0.0000000000000000, +1.0000000000000000, +0.7370796188178727
+0.0000000000000000, -0.8944271909999159, +0.4472135954999580, +0.7370796188178727
+0.5257311121191336, -0.4472135954999580, +0.7236067977499790, +1.3293827143261787
-0.5257311121191336, -0.4472135954999580, +0.7236067977499790, +1.3293827143261787
+0.5257311121191336, +0.7236067977499790, +0.4472135954999580, +1.0751303204457423
-0.5257311121191336, +0.7236067977499790, +0.4472135954999580, +1.0751303204457423
+0.0000000000000000, +0.8944271909999159, -0.4472135954999580, +0.7370796188178727
-0.5257311121191336, +0.4472135954999580, -0.7236067977499790, +1.3293827143261787
+0.5257311121191336, +0.4472135954999580, -0.7236067977499790, +1.3293827143261787
+0.0000000000000000, +0.0000000000000000, -1.0000000000000000, +0.7370796188178727
-0.5257311121191336, -0.7236067977499790, -0.4472135954999580, +1.0751303204457423
+0.5257311121191336, -0.7236067977499790, -0.4472135954999580, +1.0751303204457423
