+0.0000000000000000, +0.0000000000000000, +1.0000000000000000, +0.0770879880786079
+0.0000000000000000, -0.3607291593156859, +0.9326706136784833, +0.0725057874234372
+0.1913433861380803, -0.1627664060911745, +0.9679332650701579, +0.0857990647721352
+0.0000000000000000, -0.6728829727813683, +0.7397489472387969, +0.0730619972031414
+0.1921336916518162, -0.5124618026001424, +0.8369393917172602, +0.0727987834452977
+0.3704152569884241, -0.3150940377831316, +0.8737896112587527, +0.0888144070297263
+0.0000000000000000, -0.8944271909999159, +0.4472135954999580, +0.0770879880786079
+0.1913433861380803, -0.7929544816574379, +0.5784556150653200, +0.0863235493243060
+0.3704152569884241, -0.6406268499654808, +0.6725992688767251, +0.0890565284997334
+0.5257311121191336, -0.4472135954999580, +0.7236067977499790, +0.1322002012302700
-0.1913433861380803, -0.1627664060911745, +0.9679332650701579, +0.0857990647721352
-0.1921336916518162, -0.5124618026001424, +0.8369393917172602, +0.0727987834452977
-0.3704152569884241, -0.3150940377831316, +0.8737896112587527, +0.0888144070297263
-0.1913433861380803, -0.7929544816574379, +0.5784556150653200, +0.0863235493243060
-0.3704152569884241, -0.6406268499654808, +0.6725992688767251, +0.0890565284997342
-0.5257311121191336, -0.4472135954999580, +0.7236067977499790, +0.1322002012302700
+0.2120312799176222, +0.2918360202529778, +0.9326706136784833, +0.1185326890098185
-0.2120312799176222, +0.2918360202529778, +0.9326706136784833, +0.1185326890098185
+0.3955106879196059, +0.5443737602056623, +0.7397489472387969, +0.1266199036484956
+0.0000000000000000, +0.5927018550237415, +0.8054219459708158, +0.1439674089921717
-0.3955106879196059, +0.5443737602056623, +0.7397489472387969, +0.1266199036484956
+0.5257311121191336, +0.7236067977499790, +0.4472135954999580, +0.1076967600491248
+0.1834794080019837, +0.8362097804586401, +0.5168060660485272, +0.1433008071278988
-0.1834794080019837, +0.8362097804586401, +0.5168060660485272, +0.1433008071278965
-0.5257311121191336, +0.7236067977499790, +0.4472135954999580, +0.1076967600491243
-0.4253360185914872, +0.1273242209998129, +0.8960344937755091, +0.1124425453252411
-0.6429223634964577, +0.3767623161994795, +0.6668590492811297, +0.1564018472903367
-0.6429223634964577, -0.0387580270322248, +0.7649500963178565, +0.1963640828803198
+0.0000000000000000, +0.8944271909999159, -0.4472135954999580, +0.0770879880786070
+0.2120312799176222, +0.9647189930343463, -0.1560769067328412, +0.1185326890098172
-0.2120312799176222, +0.9647189930343463, -0.1560769067328412, +0.1185326890098172
+0.3955106879196059, +0.9051029195213482, +0.1560769067328411, +0.1266199036484921
+0.0000000000000000, +0.9854556163490251, +0.1699330109371429, +0.1439674089921655
-0.3955106879196059, +0.9051029195213482, +0.1560769067328411, +0.1266199036484921
-0.1913433861380803, +0.7929544816574379, -0.5784556150653200, +0.0857990647721277
-0.3704152569884241, +0.6406268499654808, -0.6725992688767251, +0.0888144070297268
-0.4253360185914872, +0.8583787379742178, -0.2868365623182151, +0.1124425453252402
-0.5257311121191336, +0.4472135954999580, -0.7236067977499790, +0.1322002012302683
-0.6429223634964577, +0.6668590492811297, -0.3767623161994795, +0.1963640828803220
-0.6429223634964577, +0.7649500963178565, +0.0387580270322248, +0.1564018472903433
+0.1913433861380803, +0.7929544816574379, -0.5784556150653200, +0.0857990647721277
+0.4253360185914872, +0.8583787379742178, -0.2868365623182151, +0.1124425453252393
+0.3704152569884241, +0.6406268499654808, -0.6725992688767251, +0.0888144070297259
+0.6429223634964577, +0.7649500963178565, +0.0387580270322250, +0.1564018472903429
+0.6429223634964577, +0.6668590492811298, -0.3767623161994793, +0.1963640828803220
+0.5257311121191336, +0.4472135954999580, -0.7236067977499790, +0.1322002012302700
+0.0000000000000000, +0.6728829727813684, -0.7397489472387969, +0.0725057874234372
+0.0000000000000000, +0.3607291593156860, -0.9326706136784833, +0.0730619972031459
+0.1921336916518162, +0.5194014638736479, -0.8326504451798225, +0.0727987834452981
+0.0000000000000000, +0.0000000000000000, -1.0000000000000000, +0.0770879880786079
+0.1913433861380803, +0.1627664060911745, -0.9679332650701579, +0.0863235493243131
+0.3704152569884241, +0.3150940377831316, -0.8737896112587527, +0.0890565284997325
-0.1921336916518162, +0.5194014638736479, -0.8326504451798225, +0.0727987834452981
-0.1913433861380803, +0.1627664060911745, -0.9679332650701579, +0.0863235493243131
-0.3704152569884241, +0.3150940377831316, -0.8737896112587527, +0.0890565284997325
-0.6429223634964577, -0.6668590492811297, +0.3767623161994795, +0.1931495246337781
-0.9430630738960226, -0.1748655009856656, +0.2829383240545851, +0.3086137054375733
-0.6429223634964577, -0.7649500963178565, -0.0387580270322248, +0.1787955917007343
-0.9207413083508579, -0.3425726677775258, -0.1867603019598638, +0.2874754958448272
-0.9430630738960226, +0.1748655009856655, -0.2829383240545851, +0.3120174262456306
-0.5257311121191336, -0.7236067977499790, -0.4472135954999580, +0.1076967600491243
-0.6429223634964577, -0.3767623161994795, -0.6668590492811297, +0.1808783621473706
-0.6429223634964577, +0.0387580270322248, -0.7649500963178565, +0.1988062521708856
-0.2120312799176222, -0.2918360202529778, -0.9326706136784833, +0.1185326890098185
-0.3955106879196059, -0.5443737602056623, -0.7397489472387969, +0.1266199036484956
-0.4253360185914872, -0.1273242209998129, -0.8960344937755091, +0.1124425453252411
+0.2120312799176222, -0.2918360202529778, -0.9326706136784833, +0.1185326890098185
+0.0000000000000000, -0.5927018550237415, -0.8054219459708158, +0.1439674089921717
+0.3955106879196059, -0.5443737602056623, -0.7397489472387969, +0.1266199036484956
-0.1834794080019837, -0.8362097804586401, -0.5168060660485272, +0.1433008071278988
+0.1834794080019837, -0.8362097804586401, -0.5168060660485272, +0.1433008071278965
+0.5257311121191336, -0.7236067977499790, -0.4472135954999580, +0.1076967600491248
+0.4253360185914872, -0.1273242209998129, -0.8960344937755091, +0.1124425453252411
+0.6429223634964577, -0.3767623161994795, -0.6668590492811297, +0.1564018472903384
+0.6429223634964577, +0.0387580270322248, -0.7649500963178565, +0.1963640828803198
+0.6429223634964577, -0.7649500963178565, -0.0387580270322250, +0.1564018472903429
+0.8671928375843002, -0.4236006854788997, -0.2617996212837140, +0.2878777549981307
+0.6429223634964577, -0.6668590492811298, +0.3767623161994793, +0.1963640828803220
+0.9430630738960226, +0.1748655009856656, -0.2829383240545851, +0.3331633714206834
+0.9430630738960226, -0.1748655009856655, +0.2829383240545851, +0.3331633714206811
+0.6429223634964577, +0.3767623161994795, +0.6668590492811297, +0.1564018472903384
+0.8671928375843002, +0.4236006854788997, +0.2617996212837140, +0.2878777549981307
+0.6429223634964577, -0.0387580270322248, +0.7649500963178565, +0.1963640828803198
+0.4253360185914872, +0.1273242209998129, +0.8960344937755091, +0.1124425453252411
-0.8671928375843002, +0.4236006854788997, +0.2617996212837140, +0.2878777549981338
+0.2120312799176222, -0.9647189930343463, +0.1560769067328412, +0.1185326890098172
+0.4253360185914872, -0.8583787379742178, +0.2868365623182151, +0.1124425453252393
+0.3955106879196059, -0.9051029195213482, -0.1560769067328411, +0.1266199036484921
-0.2120312799176222, -0.9647189930343463, +0.1560769067328412, +0.1185326890098172
-0.3955106879196059, -0.9051029195213482, -0.1560769067328411, +0.1266199036484921
+0.0000000000000000, -0.9854556163490251, -0.1699330109371429, +0.1439674089921655
-0.4253360185914872, -0.8583787379742178, +0.2868365623182151, +0.1124425453252402
