+0.0000000000000000, +0.0000000000000000, +1.0000000000000000, +0.1750515508961119
+0.0000000000000000, -0.5257311121191336, +0.8506508083520400, +0.1656066358399360
+0.2831584861794965, -0.2408689951603286, +0.9283336678560082, +0.2026535539227139
+0.0000000000000000, -0.8944271909999159, +0.4472135954999580, +0.1750515508961119
+0.2831584861794965, -0.7226069854809859, +0.6306032161657743, +0.2026535539227202
+0.5257311121191336, -0.4472135954999580, +0.7236067977499790, +0.3024160051841469
-0.2831584861794965, -0.2408689951603286, +0.9283336678560082, +0.2026535539227139
-0.2831584861794965, -0.7226069854809859, +0.6306032161657743, +0.2026535539227202
-0.5257311121191336, -0.4472135954999580, +0.7236067977499790, +0.3024160051841469
+0.3090169943749474, +0.4253254041760200, +0.8506508083520400, +0.2853963720068315
-0.3090169943749474, +0.4253254041760200, +0.8506508083520400, +0.2853963720068315
+0.5257311121191336, +0.7236067977499790, +0.4472135954999580, +0.2458543307810673
+0.0000000000000000, +0.8506508083520400, +0.5257311121191337, +0.3199121042141102
-0.5257311121191336, +0.7236067977499790, +0.4472135954999580, +0.2458543307810673
-0.6580917332091332, +0.1729896493882229, +0.7327959142123671, +0.4306466168773585
+0.0000000000000000, +0.8944271909999159, -0.4472135954999580, +0.1750515508961119
+0.3090169943749474, +0.9510565162951536, +0.0000000000000000, +0.2853963720068257
-0.3090169943749474, +0.9510565162951536, +0.0000000000000000, +0.2853963720068257
-0.2831584861794965, +0.7226069854809859, -0.6306032161657743, +0.2026535539227202
-0.5257311121191336, +0.4472135954999580, -0.7236067977499790, +0.3024160051841469
-0.6580917332091332, +0.7327959142123671, -0.1729896493882229, +0.4306466168773643
+0.2831584861794965, +0.7226069854809859, -0.6306032161657743, +0.2026535539227202
+0.6580917332091332, +0.7327959142123671, -0.1729896493882229, +0.4306466168773643
+0.5257311121191336, +0.4472135954999580, -0.7236067977499790, +0.3024160051841469
+0.0000000000000000, +0.5257311121191336, -0.8506508083520400, +0.1656066358399360
+0.0000000000000000, +0.0000000000000000, -1.0000000000000000, +0.1750515508961128
+0.2831584861794965, +0.2408689951603286, -0.9283336678560082, +0.2026535539227144
-0.2831584861794965, +0.2408689951603286, -0.9283336678560082, +0.2026535539227144
-0.6580917332091332, -0.7327959142123671, +0.1729896493882229, +0.4306466168773643
-1.0000000000000000, +0.0000000000000000, +0.0000000000000000, +0.6762366221752575
-0.5257311121191336, -0.7236067977499790, -0.4472135954999580, +0.2458543307810673
-0.6580917332091332, -0.1729896493882229, -0.7327959142123671, +0.4306466168773585
-0.3090169943749474, -0.4253254041760200, -0.8506508083520400, +0.2853963720068315
+0.3090169943749474, -0.4253254041760200, -0.8506508083520400, +0.2853963720068315
+0.0000000000000000, -0.8506508083520400, -0.5257311121191337, +0.3199121042141102
+0.5257311121191336, -0.7236067977499790, -0.4472135954999580, +0.2458543307810673
+0.6580917332091332, -0.1729896493882229, -0.7327959142123671, +0.4306466168773585
+0.6580917332091332, -0.7327959142123671, +0.1729896493882229, +0.4306466168773643
+1.0000000000000000, +0.0000000000000000, +0.0000000000000000, +0.6762366221752575
+0.6580917332091332, +0.1729896493882229, +0.7327959142123671, +0.4306466168773585
+0.3090169943749474, -0.9510565162951536, +0.0000000000000000, +0.2853963720068257
-0.3090169943749474, -0.9510565162951536, +0.0000000000000000, +0.2853963720068257
